Data;DataHora;Grupo;Transportadora;ChaveNFe;NumeroNF;ShipmentOrderID;UF;FaixaPeso;PesoRealKg;ValorCobrado;ValorEBBEstimado;Economia
2026-08-06;2026-08-06 21:35:11.853;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004330911515877050;433091;32225819;SP;20-30kg;20.96586;93.49;375.2006624605678;281.7106624605678
2026-08-12;2026-08-12 14:20:21.327;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004438401655619176;443840;32267075;SP;30kg+;105.05114999999999;230.31;397.9043069948186;167.59430699481862
2026-08-14;2026-08-14 23:20:20.243;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004500781968144260;450078;32288246;MG;10-20kg;12.445524;150.65;349.35677966101696;198.70677966101695
2026-08-14;2026-08-14 09:50:17.813;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004475981759570973;447598;32281489;PR;10-20kg;12.445524;100.03;315.1783870967742;215.1483870967742
2026-08-12;2026-08-12 12:10:39.977;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004448901769630434;444890;32266065;RS;5-10kg;7.3;97.72;318.49285714285713;220.77285714285713
2026-08-08;2026-08-08 18:00:24.187;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004349071011278773;434907;32236542;MG;10-20kg;12.445524;151.17;349.35677966101696;198.18677966101697
2026-08-08;2026-08-08 15:30:27.137;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004347691441429531;434769;32235789;PR;10-20kg;17.577;103.43;315.1783870967742;211.7483870967742
2026-08-08;2026-08-08 15:25:13.537;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004347311719640371;434731;32235598;RS;20-30kg;20.96586;110.56;344.2204545454546;233.66045454545457
2026-08-08;2026-08-08 15:15:17.737;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004374041700963183;437404;32235252;RS;10-20kg;16.024;120.06;359.7268;239.66680000000002
2026-08-08;2026-08-08 09:20:19.110;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004343571996622283;434357;32233500;MG;10-20kg;12.445524;151.17;349.35677966101696;198.18677966101697
2026-08-07;2026-08-07 19:20:20.300;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004340391160794484;434039;32231217;MG;20-30kg;20.96586;162.59;374.3104225352113;211.72042253521127
2026-08-07;2026-08-07 17:50:17.913;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004338901641588280;433890;32230702;PR;20-30kg;20.96586;110.02;295.78093023255815;185.76093023255817
2026-08-06;2026-08-06 10:25:33.243;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004335501798361250;433550;32220763;RS;10-20kg;12.445524;91.36;359.7268;268.3668
2026-08-05;2026-08-05 14:30:40.180;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004335351768787031;433535;32131759;PR;20-30kg;20.96586;102.7;295.78093023255815;193.08093023255816
2026-08-05;2026-08-05 10:50:18.717;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004335691572688950;433569;32130228;MG;20-30kg;20.96586;138.07;374.3104225352113;236.24042253521128
2026-08-05;2026-08-05 10:20:25.197;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004307831082922031;430783;32130071;PR;20-30kg;20.96586;94.23;295.78093023255815;201.55093023255813
2026-08-04;2026-08-04 13:45:21.660;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004335851220445710;433585;32125137;MG;10-20kg;12.445524;97.56;349.35677966101696;251.79677966101696
2026-08-04;2026-08-04 12:50:18.877;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004297861919413112;429786;32124823;PR;20-30kg;20.96586;110.02;295.78093023255815;185.76093023255817
2026-08-04;2026-08-04 11:25:35.220;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004296551724194916;429655;32124368;RS;10-20kg;13.56;114.14;359.7268;245.58680000000004
2026-08-01;2026-08-01 21:35:12.273;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004335111893199172;433511;32107340;PR;10-20kg;12.445524;100.91;315.1783870967742;214.2683870967742
2026-07-30;2026-07-30 20:50:18.750;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004204281724435589;420428;32095610;PR;30kg+;119.3549175;235.33;537.3662837837838;302.0362837837838
2026-07-28;2026-07-28 15:10:21.260;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004335191774079244;433519;32077000;MG;10-20kg;12.445524;149.76;349.35677966101696;199.59677966101697
2026-07-28;2026-07-28 14:15:19.763;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004200801176277353;420080;32075800;RS;0-1kg;0.25;81.41;301.14;219.73
2026-07-28;2026-07-28 11:25:32.123;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004284041431028414;428404;32074133;PR;20-30kg;20.96586;103.07;295.78093023255815;192.71093023255816
2026-07-28;2026-07-28 10:00:39.500;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004212251310833212;421225;32073195;RS;10-20kg;17.577;106.95;359.7268;252.77680000000004
2026-07-27;2026-07-27 10:50:18.023;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004172761731712180;417276;32063708;SC;10-20kg;11.16;133.39;333.5888235294118;200.1988235294118
2026-07-27;2026-07-27 10:35:30.330;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004172511450012983;417251;32063627;MG;30kg+;114.7314375;374.13;703.1904179104478;329.06041791044777
2026-07-24;2026-07-24 15:20:18.447;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004281511380872926;428151;32045878;PR;20-30kg;20.96586;111.81;295.78093023255815;183.97093023255815
2026-07-24;2026-07-24 14:50:19.120;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004143321405919424;414332;32045619;RS;10-20kg;12.445524;103.56;359.7268;256.1668
2026-07-23;2026-07-23 15:50:16.097;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004289311909216614;428931;32038129;SP;20-30kg;20.96586;93.98;375.2006624605678;281.2206624605678
2026-07-22;2026-07-22 12:10:57.093;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004335751079396287;433575;32025823;SC;20-30kg;20.96586;104.76;302.3036363636364;197.54363636363638
2026-07-22;2026-07-22 08:06:22.130;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004178361177671962;417836;32024111;RS;30kg+;36.0;121.82;639.6241803278688;517.8041803278688
2026-07-21;2026-07-21 18:09:18.707;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004334731260138766;433473;32020865;SC;20-30kg;20.96586;113.06;302.3036363636364;189.24363636363637
2026-07-21;2026-07-21 17:40:18.563;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004079581605740435;407958;32020675;PR;30kg+;324.0;1810.43;537.3662837837838;-1273.063716216216
2026-07-21;2026-07-21 12:45:18.150;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004282081227798531;428208;32017446;MG;20-30kg;20.96586;163.8;374.3104225352113;210.51042253521126
2026-07-20;2026-07-20 14:10:20.477;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004056131385510480;405613;32008091;RS;10-20kg;14.0605059;91.98;359.7268;267.7468
2026-07-20;2026-07-20 10:00:37.340;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004103671392322591;410367;32005709;PR;10-20kg;17.577;103.43;315.1783870967742;211.7483870967742
2026-07-17;2026-07-17 22:10:17.970;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004334871332224120;433487;31991867;RS;20-30kg;20.96586;117.77;344.2204545454546;226.4504545454546
2026-07-17;2026-07-17 06:50:20.080;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004026491840925310;402649;31985829;SC;10-20kg;18.09;99.09;333.5888235294118;234.4988235294118
2026-07-16;2026-07-16 18:25:49.280;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260801336140000874550010004281741467786937;428174;31982944;MG;20-30kg;20.96586;108.54;374.3104225352113;265.77042253521125
2026-07-16;2026-07-16 12:30:26.067;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004018651335184111;401865;31979513;PR;10-20kg;12.910079999999999;83.99;315.1783870967742;231.1883870967742
2026-07-16;2026-07-16 10:55:17.430;Todo Brasil / Dominalog -> Sul/Sudeste;Dominalog Standard;31260701336140000874550010004017561324487334;401756;31978428;SC;1-2kg;1.6838925;75.65;275.0;199.35
2026-06-03;2026-06-03 13:30:17.543;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039885391389711842;3988539;31654834;PE;30kg+;54.336;218.36;559.5709815950921;341.2109815950921
2026-06-03;2026-06-03 14:15:14.083;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039907721780569130;3990772;31655166;GO;30kg+;82.964;261.48;502.2634285714286;240.7834285714286
2026-06-03;2026-06-03 18:15:12.900;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039907381305154409;3990738;31657967;BA;30kg+;49.354;682.98;632.1727540983607;-50.80724590163936
2026-06-03;2026-06-03 20:15:11.997;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039900371684372455;3990037;31659457;SP;30kg+;59.58;201.34;397.9043069948186;196.56430699481862
2026-06-04;2026-06-04 15:15:15.073;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039885231134011748;3988523;31663102;BA;30kg+;68.64993181199999;758.57;632.1727540983607;-126.3972459016394
2026-06-05;2026-06-05 19:30:16.620;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039885311577064214;3988531;31672191;SP;20-30kg;27.912;98.05;375.2006624605678;277.1506624605678
2026-06-09;2026-06-09 18:00:20.250;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039907351588239867;3990735;31703480;PB;10-20kg;12.876;73.81;371.34666666666664;297.53666666666663
2026-06-09;2026-06-09 21:30:19.810;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039907371408634627;3990737;31705098;PB;20-30kg;23.268;125.12;435.82;310.7
2026-06-10;2026-06-10 12:15:15.020;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039908251659852328;3990825;31708968;SC;30kg+;57.428;193.6;573.3730337078651;379.7730337078651
2026-06-10;2026-06-10 18:15:15.610;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039898391070879751;3989839;31712150;MA;10-20kg;13.608;71.17;454.4175;383.2475
2026-06-11;2026-06-11 09:25:34.457;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039907971513480624;3990797;31715479;SP;30kg+;53.76;184.08;397.9043069948186;213.8243069948186
2026-06-11;2026-06-11 21:00:28.333;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039912551625877736;3991255;31721859;BA;30kg+;93.408;299.24;632.1727540983607;332.93275409836065
2026-06-15;2026-06-15 09:45:45.583;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039979111585320176;3997911;31742293;SP;30kg+;36.288;131.99;397.9043069948186;265.9143069948186
2026-06-15;2026-06-15 10:45:20.770;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039978621829801716;3997862;31742739;SP;30kg+;36.288;131.99;397.9043069948186;265.9143069948186
2026-06-15;2026-06-15 12:15:19.933;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040050511801800330;4005051;31743796;PR;30kg+;54.999;169.75;537.3662837837838;367.61628378378384
2026-06-16;2026-06-16 10:00:33.697;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040068831612571409;4006883;31752247;SP;30kg+;128.436;404.5;397.9043069948186;-6.595693005181374
2026-06-16;2026-06-16 10:20:24.360;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010039957401155654690;3995740;31752453;GO;30kg+;107.52;153.94;502.2634285714286;348.3234285714286
2026-06-16;2026-06-16 20:45:20.617;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039968161105053175;3996816;31760716;SP;30kg+;162.848;507.48;397.9043069948186;-109.57569300518139
2026-06-17;2026-06-17 08:25:17.800;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039967771160337821;3996777;31763177;RN;30kg+;186.816;902.87;709.5384615384615;-193.33153846153846
2026-06-17;2026-06-17 11:25:36.517;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039966991108526122;3996699;31764487;MG;30kg+;73.233545742;250.79;703.1904179104478;452.4004179104478
2026-06-17;2026-06-17 15:00:30.380;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040193361744898170;4019336;31766292;BA;30kg+;93.408;299.24;632.1727540983607;332.93275409836065
2026-06-17;2026-06-17 16:00:30.967;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040073731341301177;4007373;31766990;SP;30kg+;53.559;167.42;397.9043069948186;230.48430699481864
2026-06-17;2026-06-17 17:15:20.167;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010040073271430139364;4007327;31767897;GO;30kg+;43.689214799999995;121.32;502.2634285714286;380.9434285714286
2026-06-19;2026-06-19 07:15:20.687;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040115361385907058;4011536;31786573;SP;5-10kg;7.264;50.43;366.5678466076696;316.1378466076696
2026-06-19;2026-06-19 20:25:20.723;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040149261790014887;4014926;31792749;SP;30kg+;39.936;143.84;397.9043069948186;254.06430699481862
2026-06-21;2026-06-21 16:15:19.277;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040237431576553194;4023743;31800255;SP;30kg+;43.086;152.61;397.9043069948186;245.2943069948186
2026-06-22;2026-06-22 18:40:50.140;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040142241727154860;4014224;31809117;PE;30kg+;93.408;426.53;559.5709815950921;133.04098159509215
2026-06-23;2026-06-23 16:50:15.720;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010040150591408854317;4015059;31815648;GO;20-30kg;27.84;93.82;386.85699999999997;293.037
2026-06-29;2026-06-29 12:10:21.183;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040241521282372193;4024152;31854233;SP;30kg+;32.016;119.78;397.9043069948186;278.12430699481865
2026-06-30;2026-06-30 13:30:36.157;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040265941810581328;4026594;31861882;ES;30kg+;38.82;105.99;499.0984;393.1084
2026-07-09;2026-07-09 09:00:30.037;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040330741934020638;4033074;31928133;BA;30kg+;93.408;1061.45;632.1727540983607;-429.2772459016394
2026-07-18;2026-07-18 22:25:18.557;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040385461222174190;4038546;31996267;BA;30kg+;37.133;732.62;632.1727540983607;-100.44724590163935
2026-07-23;2026-07-23 02:40:20.083;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040429791165279706;4042979;32033265;BA;30kg+;53.76;752.28;632.1727540983607;-120.10724590163932
2026-07-23;2026-07-23 17:30:21.250;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040424311059374716;4042431;32039230;BA;20-30kg;23.352;221.53;407.9010810810811;186.3710810810811
2026-07-26;2026-07-26 19:00:28.280;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040470401246528950;4047040;32059995;MG;30kg+;54.483855209999994;195.63;703.1904179104478;507.56041791044777
2026-08-13;2026-08-13 14:45:31.807;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040673951432107469;4067395;32274591;SP;10-20kg;10.08;24.33;377.716496350365;353.386496350365
2026-06-02;2026-06-02 19:58:54.040;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039801961745813637;3980196;31649954;MG;30kg+;30.469049799999997;312.35;703.1904179104478;390.84041791044774
2026-06-02;2026-06-02 19:58:54.040;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039800611172501037;3980061;31649966;BA;30kg+;93.408;299.24;632.1727540983607;332.93275409836065
2026-06-02;2026-06-02 19:58:54.040;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039801881206187975;3980188;31649977;PR;20-30kg;26.477;82.95;295.78093023255815;212.83093023255816
2026-06-02;2026-06-02 20:50:04.753;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039799791278818906;3979979;31650739;BA;10-20kg;11.4;95.39;388.9172222222222;293.52722222222224
2026-06-02;2026-06-02 21:15:04.367;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039878841614652558;3987884;31650927;PE;30kg+;93.408;386.01;559.5709815950921;173.56098159509213
2026-06-02;2026-06-02 22:10:09.070;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039878481865829460;3987848;31651202;AL;30kg+;93.408;325.94;720.6108695652174;394.6708695652174
2026-06-02;2026-06-02 22:45:07.377;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039885711095280159;3988571;31651372;BA;30kg+;93.408;372.87;632.1727540983607;259.30275409836065
2026-06-03;2026-06-03 07:00:18.833;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039878851078636975;3987885;31652512;BA;30kg+;107.11;1228.73;632.1727540983607;-596.5572459016394
2026-06-03;2026-06-03 08:30:23.067;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039879011280553070;3987901;31652690;MG;30kg+;81.732;242.08;703.1904179104478;461.1104179104477
2026-06-03;2026-06-03 10:00:28.027;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039879001356466345;3987900;31653231;PE;30kg+;93.408;426.53;559.5709815950921;133.04098159509215
2026-06-03;2026-06-03 10:00:28.027;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039878871351991146;3987887;31653232;GO;30kg+;43.716;528.66;502.2634285714286;-26.39657142857135
2026-06-03;2026-06-03 10:10:14.110;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039878901751492711;3987890;31653338;SE;30kg+;34.455;656.92;513.4777777777778;-143.4422222222222
2026-06-20;2026-06-20 19:25:16.057;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040141181865865042;4014118;31796496;AL;30kg+;186.816;4632.8;720.6108695652174;-3912.189130434783
